Class,ALT,L8 NDWI med,L8 NIR mean,L8 Temp max,L8 Temp mean,L8 Temp min,TPI,Elevation,Slope
Shallow,0.2,0.312486481,0.342881275,301.5872488,286.2715704,250.1152857,-0.32588196,137.32315,1.7206603
Shallow,0.2,0.355799659,0.269608873,304.4925658,288.4271346,238.0120768,-0.32292175,139.82292,5.1047373
Shallow,0.2,0.353820048,0.332655588,302.974965,288.2638739,253.5640678,-2.1701355,141.39009,4.2979054
Shallow,0.2,0.245394956,0.330400139,303.0467434,279.3323307,167.1633583,0.75512695,136.3368,1.7211511
Shallow,0.2,0.202296017,0.356686544,301.5804128,278.9429669,167.0744898,0.1685791,131.80957,0.37716192
Shallow,0.2,0.340987915,0.385422426,300.7874322,279.3761506,165.6457574,-0.31204224,134.83618,9.444493
Shallow,0.2,0.325793792,0.304424885,300.2884012,283.533162,192.0089457,1.6648865,134.6076,1.3775831
Shallow,0.2,0.286864742,0.345697731,300.7976862,282.9732378,191.5030787,-1.8407288,134.10136,9.489979
Shallow,0.2,0.23487633,0.395168469,303.3680373,280.0073354,150.0014799,0.5172882,129.48491,0.49299687
Shallow,0.2,0.370173663,0.386031735,301.3787496,278.4156542,150.0014799,1.7471008,136.3712,7.161501
Shallow,0.2,0.353280338,0.310422449,302.2537627,281.4250464,150.6885019,-1.5586853,126.47649,6.6363425
Shallow,0.2,0.041222957,0.350588617,307.3807927,282.1112254,214.3969767,-3.5219421,404.38983,5.431896
Shallow,0.2,0.225764012,0.310756813,305.887118,281.6714717,230.2394994,2.9723206,372.5264,7.629337
Shallow,0.2,0.088041254,0.338153516,307.589292,281.1726971,203.8763111,0.6693115,363.88806,2.2685452
Shallow,0.2,0.084578229,0.358120691,303.6278068,281.313445,239.6117102,-0.9121094,436.91742,3.9845834
Shallow,0.2,0.136723873,0.368915319,306.905688,281.4450752,215.5693575,-1.0475464,434.39825,3.7027004
Shallow,0.2,0.136723873,0.368915319,306.905688,281.4450752,215.5693575,-1.1999207,434.54706,3.5901296
Shallow,0.2,0.100214088,0.425502128,305.5794962,277.8384095,229.9455496,0.3958435,452.39902,6.6421986
Shallow,0.2,0.103783065,0.368014219,302.3221231,275.8126721,150.0014799,2.848236,269.38867,13.099721
Shallow,0.2,0.204647716,0.430662083,301.3240613,277.3623881,150.0014799,1.060852,266.97934,4.3789234
Shallow,0.2,0.100624002,0.3625675,307.2440719,279.8292273,229.0842086,-0.64434814,214.72888,1.3056595
Shallow,0.2,0.310474183,0.367364403,306.0477649,279.6644257,176.5458232,-0.14189148,222.97244,0.1636539
Shallow,0.2,-0.01679969,0.35348535,307.6508163,279.0587372,224.7193971,-0.08894348,187.62427,3.0367525
Shallow,0.2,0.197665462,0.370264063,302.643417,276.8583014,150.0014799,-2.2901306,255.42416,7.8748116
Shallow,0.2,0.205433319,0.373027813,303.0911776,278.7710396,150.0014799,-0.65211487,245.91925,2.1675768
Shallow,0.2,0.268004791,0.361456418,305.3299807,277.6063185,179.1606085,-0.23356628,177.87454,1.3240585
Shallow,0.2,0.25716435,0.4114108,300.2815652,276.6401463,236.6380328,3.8426208,208.6554,13.135668
Shallow,0.2,0.194223288,0.357801381,302.4246637,279.1980955,182.6059726,0.2679596,159.01883,0.6141655
Shallow,0.2,0.214162921,0.390126604,301.3548235,279.032041,180.1347442,0.025344849,167.47983,2.1909077
Shallow,0.2,0.219639702,0.322739462,307.5175135,282.2333153,212.0248708,-0.17001343,232.89648,1.1847645
Shallow,0.2,0.152812625,0.32410215,304.4754757,279.1065211,190.4127303,0.97442627,226.73819,2.0701532
Shallow,0.2,0.322641566,0.2951892,299.3655358,274.7302251,178.056588,3.2341156,205.50175,2.7501523
Shallow,0.2,0.270865842,0.313147074,309.4281867,281.1569433,172.6492804,1.364975,155.87103,6.706079
Shallow,0.2,0.124636623,0.3612882,305.7914134,277.3531452,150.0014799,-0.058380127,241.59029,0.40122247
Shallow,0.2,0.227722617,0.3735257,301.4573641,274.357866,218.7925504,5.725128,221.9642,2.720315
Shallow,0.2,0.15868563,0.30296235,304.6361227,282.5660359,221.294541,-0.9863434,181.42712,1.6720791
Shallow,0.2,0.339520098,0.330412979,309.8656933,282.4901893,150.0014799,1.5390778,145.539,3.110135
Shallow,0.2,0.284170565,0.398813448,306.6185743,282.1594589,246.0820221,4.0962677,215.19461,22.727322
Shallow,0.2,0.24015845,0.338910052,303.0433254,275.7198871,150.0014799,1.190628,196.25555,7.746279
Shallow,0.2,0.058409667,0.349816094,302.2776889,272.8862417,175.2811558,0.58180237,197.70016,1.1422164
Shallow,0.2,0.328204507,0.334259115,299.9978695,275.3594996,186.3794667,2.2208557,184.7801,4.6368327
Shallow,0.2,0.25901727,0.331333229,300.3020733,275.0003227,203.9241634,2.7258453,183.76785,7.127544
Shallow,0.2,0.265446785,0.380966719,303.7952898,275.5662186,150.0014799,1.0761108,191.7558,0.8791574
Shallow,0.2,0.220841384,0.31391431,305.7503972,286.0570625,241.8231691,-1.047287,174.98312,1.7071183
Shallow,0.2,0.30171241,0.231482586,304.7420813,284.2323112,247.5346806,4.4344635,176.25717,14.592873
Shallow,0.2,0.146035076,0.350695962,303.5970446,272.7107642,188.6627041,1.1593628,226.89415,4.309426
Shallow,0.2,0.219807112,0.38044195,304.9745067,274.2053539,211.9189122,7.341919,253.1866,1.0996301
Shallow,0.2,0.160050165,0.3913743,306.5194517,275.1924781,199.1799516,0.8166199,263.17908,6.6139445
Shallow,0.2,0.315239163,0.339074766,305.1556617,279.0546997,226.3566286,-0.2185669,225.64632,6.8430033
Shallow,0.2,0.274934837,0.250490192,308.5189934,283.2167585,211.0063008,0.31881714,178.80994,1.4974545
Shallow,0.2,0.306703587,0.284153154,307.8182993,281.8059051,196.3908473,6.831009,194.64706,1.3464402
Shallow,0.2,0.359884769,0.330790192,306.915942,282.7319606,205.2571912,7.2397003,228.27553,4.513753
Shallow,0.2,0.226417626,0.438699847,305.9007901,271.4447768,207.0516517,3.3341827,183.71497,6.608759
Shallow,0.2,0.247265396,0.474800612,304.181526,271.7468879,212.1513375,3.389267,94.52107,0.20746595
Shallow,0.2,0.145213851,0.42885148,307.5243496,274.6968484,207.9198288,-0.6135788,94.95405,4.9695272
Shallow,0.2,0.266297506,0.363418648,302.3392132,276.1425554,237.8377578,-0.102113724,20.327095,2.4317026
Shallow,0.2,0.239550466,0.3312625,304.7352453,278.2420169,240.3773467,0.33883667,290.59018,1.9137421
Shallow,0.2,0.168837377,0.33001625,306.064855,276.5040314,236.2859767,-0.27548218,171.93141,5.1932354
Shallow,0.2,0.116350532,0.340659375,307.0219006,278.6252235,237.0516132,-0.9374695,261.8637,0.15204744
Shallow,0.2,0.168179804,0.329327792,307.1244412,280.4102223,221.6568511,-1.1543312,53.041183,6.851622
Shallow,0.2,0.248533061,0.365493958,306.2870263,279.1932933,224.2066941,0.10548401,68.916565,1.5636004
Shallow,0.2,0.139986414,0.294460542,309.1171469,281.6123969,242.0487585,1.6070251,125.52592,0.58151704
Shallow,0.2,0.255459442,0.442453125,303.5833725,271.4549944,193.3966618,-31.46222,438,37.32664
Shallow,0.2,0.267177515,0.446902326,292.5860596,272.375061,246.8496399,14.266388,262.69717,29.92876
Shallow,0.200038,0.328230303,0.499965918,304.2806486,271.7364246,212.2607142,7.3501053,92.228,3.1312728
Shallow,0.200104,0.209071354,0.357914338,302.3528853,279.9953149,166.6301472,0.26139832,131.95615,0.29217297
Shallow,0.200178,0.296690311,0.325091471,301.8948706,281.3085383,167.4265458,-0.043388367,127.83339,0.019092213
Shallow,0.200188,0.265120213,0.37184875,305.3607429,278.7063963,233.8181663,3.2518768,121.520584,4.0866117
Shallow,0.200404,0.403595884,0.339243375,301.785494,281.5015961,150.0014799,3.7711945,136.61838,7.084654
Shallow,0.200528,0.096931553,0.386505372,308.1840274,282.1671501,190.1973951,0.8769531,435.8383,2.140602
Shallow,0.20055,0.144344601,0.4071175,301.436856,276.5782117,229.6857801,-1.1590271,187.21216,5.09443
Shallow,0.200551,0.259832039,0.278834508,304.4105334,286.157354,248.1943584,0.957428,491.12646,2.7303326
Shallow,0.200996,0.266406614,0.3527489,301.614593,275.1327994,150.0014799,2.1321106,229.23468,3.0797002
Shallow,0.201009,0.117209834,0.387141875,307.8798237,279.0660704,239.4339732,0.612854,295.53986,0.32327196
Shallow,0.201326,0.118522011,0.344341311,308.7582548,277.898297,228.7184805,1.9651337,121.72481,1.985628
Shallow,0.201507,0.202963183,0.364260125,304.3660991,280.9128991,236.9798348,1.9483032,75.565765,1.5050731
Shallow,0.201537,0.0769767,0.325215,308.6078619,281.0572224,237.9437164,0.4363556,148.26517,1.3691367
Shallow,0.201579,0.1064269,0.340208197,310.6450018,278.4192369,226.2062358,1.5176239,129.72215,2.0120428
Shallow,0.201584,0.038443987,0.3064598,309.5443994,279.3441419,150.0014799,-0.28424072,209.50006,0.7609228
Shallow,0.201629,0.139244826,0.414107766,307.4799153,280.6336954,229.4089205,3.0331726,452.9092,1.8448561
Shallow,0.201754,0.132878859,0.358156098,301.788912,276.5735949,229.32347,-3.1581192,61.45957,3.4220247
Shallow,0.20182,0.112901381,0.34032875,307.9071678,280.6736274,240.2850601,-1.3536377,283.19757,0.84399325
Shallow,0.20188,0.257549376,0.439028077,298.9792996,274.9291468,235.2844969,-3.04782,9.229893,0.79589236
Shallow,0.202069,0.287038613,0.359953136,304.2909027,279.5699282,238.1282895,0.62506866,80.17556,0.55126834
Shallow,0.202121,0.166050599,0.313005625,304.2498864,280.1623518,227.5666077,0.1581726,163.06305,2.5646782
Shallow,0.202243,0.185292543,0.395057313,302.6673432,279.4455193,182.3120229,-0.21348572,159.48866,0.29931748
Shallow,0.203243,0.109643269,0.345954063,304.7830975,278.6155909,202.2014813,0.69818115,354.63168,7.7345543
Shallow,0.203277,0.231642053,0.389403806,303.0125632,275.7470176,163.7316662,-0.061325073,227.95358,0.33592394
Shallow,0.203307,0.344488555,0.400274583,306.1844857,279.8845309,237.020851,2.7891083,136.40567,5.4069824
Shallow,0.203345,0.379334334,0.313109167,304.3660991,285.242329,253.0957991,0.5719147,144.1926,2.8264642
Shallow,0.203741,0.127612347,0.346016308,302.4075736,280.1430646,218.6592476,-3.4729767,227.76697,3.2977846
Shallow,0.204004,0.307782117,0.403861085,301.3582415,275.9481004,229.5490593,-0.8434782,10.891579,1.399846
Shallow,0.204194,0.129540311,0.39587935,302.8621703,279.6015872,235.14094,0.15971375,216.01135,0.9118615
Shallow,0.204261,0.17188195,0.374335,306.1879038,278.3372553,232.7209819,-1.3658447,147.79936,2.5846334
Shallow,0.204278,0.348673372,0.489852653,304.0653133,270.2038263,196.5959285,2.709259,69.40635,10.763401
Shallow,0.204528,0.057574106,0.339557448,313.7348919,277.444207,150.0014799,3.5622559,216,39.0406
Shallow,0.204679,0.07118244,0.315195515,308.0643967,274.6972834,164.6818758,3.1908112,184.34833,0.8423274
Shallow,0.204714,0.122821476,0.373779885,308.443797,281.5671695,206.8055542,-0.1136322,233.6534,0.32026213
Shallow,0.204828,0.244651088,0.445913265,301.3958397,276.4873329,218.0679301,-1.169281,105.91025,0.12706299
Shallow,0.204841,0.160215047,0.324376689,305.5042998,279.7003735,231.2819955,-0.29071045,184.39474,6.712528
Shallow,0.204846,0.240757463,0.345970071,306.3690588,279.7085028,235.0759977,6.0016174,298.198,6.9334545
Shallow,0.204859,0.276477051,0.435682903,304.1063296,281.1617126,230.0617623,0.23815918,538.5467,0.51754653
Shallow,0.204899,0.059142393,0.3893118,310.2109133,276.4321256,150.0014799,-0.044311523,209.96265,0.5581212
Shallow,0.204991,0.213050033,0.363735957,305.3846691,273.6468989,207.8583044,-0.06185913,246.41595,0.16641212
Shallow,0.205003,0.261451614,0.389842917,303.9798628,279.1060768,238.9622864,2.5686035,88.10439,2.0226998
Shallow,0.205024,0.219874606,0.450342098,299.7150574,275.1897583,219.2548065,3.7138596,88.281845,1.2999145
Shallow,0.205209,0.350212698,0.460423015,300.3635977,280.0483947,164.0597961,-1.273941,130.93716,1.4913232
Shallow,0.205584,0.176332551,0.332563625,306.7826392,279.1330222,229.8806073,0.02533722,112.607735,2.1412992
Shallow,0.205587,0.073470216,0.346110321,310.3783963,279.5975148,230.4274905,-0.46643066,52.024643,0.97391087
Shallow,0.20576,0.050402148,0.338877167,311.9267593,281.7891086,237.7317992,0.65496063,119.67474,0.54476076
Shallow,0.205825,0.135272063,0.357986786,307.4730793,285.574856,238.3675509,6.403839,413.0755,1.3826841
Shallow,0.205836,0.058132648,0.291255417,308.789017,281.1060742,237.9949867,-0.377594,86.809235,1.5219308
Shallow,0.20585,0.312114335,0.455637813,304.010625,275.0297675,214.3217802,-3.2117004,301.6875,6.6916027
Shallow,0.205888,0.193976657,0.376216119,300.4558842,276.5270404,163.2121272,-0.09712219,171.14203,0.44856066
Shallow,0.206242,0.303397679,0.316613382,301.788912,280.8729418,152.5581588,3.7682343,137.03412,2.9571626
Shallow,0.206264,0.167833199,0.42797087,311.0585823,280.8073219,227.0436507,0.54589844,547.17584,0.53667164
Shallow,0.206323,0.06031265,0.29187875,307.3466125,282.0859494,214.1440432,-0.9135132,220.89368,0.41653898
Shallow,0.206442,0.132578158,0.269054208,307.2816702,281.6806434,234.3958117,4.5149994,198.6177,0.84656316
Shallow,0.206497,0.23095986,0.419237949,297.851353,273.5278462,227.3136742,1.3134629,1.4368129,0.6631232
Shallow,0.206844,0.128475708,0.368691223,306.7176969,283.2324814,229.1730771,-2.69635,392.8321,2.2222722
Shallow,0.206988,0.124528794,0.366743203,303.8192159,283.4364945,243.9525956,-0.39913297,-4.0987964,2.5162091
Shallow,0.207131,0.071678724,0.3450709,305.4188493,273.1018803,150.0014799,4.2772827,219.54073,3.1477222
Shallow,0.207222,0.275047387,0.526597143,301.0847999,269.450211,216.7178122,1.1719971,325.67892,13.22404
Shallow,0.207295,0.314877815,0.505482194,304.7215732,271.2299298,209.9227885,5.8001404,315.1277,5.52473
Shallow,0.207308,0.195040824,0.370054138,305.7606513,278.642611,226.9787083,1.183075,216.27559,3.6193094
Shallow,0.207407,0.091309409,0.339545041,309.2948839,278.3503722,223.17787,-1.1912994,117.73416,2.353466
Shallow,0.208371,0.14334674,0.495545625,307.4594072,266.7992627,150.0014799,-18.822937,591.7446,41.82948
Shallow,0.208405,0.209088344,0.422738417,309.3700804,281.2879129,236.1287478,2.3178177,76.54927,28.325882
Shallow,0.208444,0.119252366,0.336425872,306.8509996,281.8071671,234.7649578,-0.5735321,202.50209,3.224517
Shallow,0.208783,0.074179329,0.360155625,309.9237996,277.7418984,236.4158615,0.6111145,188.03726,2.4937387
Shallow,0.209302,0.096360675,0.414932181,307.9276759,280.2417867,199.5969501,3.99646,465.3637,2.0876877
Shallow,0.209332,0.109112969,0.353921875,308.2968221,281.0662336,240.8319433,-1.2223816,268.21786,5.060764
Shallow,0.209492,0.23252372,0.390695064,299.2903394,277.2548903,231.0769143,-0.4353714,80.44625,0.54249287
Shallow,0.209506,0.202072551,0.371650494,303.8807403,279.5172129,230.6394077,0.37495422,176.29884,2.0027423
Shallow,0.209612,0.115600947,0.388703032,307.7055046,279.5656005,220.4571261,-0.33773804,447.29422,1.6857173
Shallow,0.209734,0.142705791,0.384257006,307.0389907,279.8302002,234.3377053,1.5145874,278.2461,2.4933732
Shallow,0.209785,0.102239944,0.387586649,306.5331238,279.219726,197.2829505,-0.9668274,446.68015,3.805684
Shallow,0.209889,0.112448491,0.412415638,307.7533569,282.1203159,205.9783934,-0.45126343,379.81824,1.292197
Shallow,0.21,0.160906228,0.279301667,304.694229,288.8910653,248.5395784,0.17306519,142.68675,0.5407857
Shallow,0.21,0.300988576,0.31079325,304.3216648,285.3564391,235.0008012,0.59191895,166.20862,4.7301745
Shallow,0.21,0.376639461,0.338728333,302.6058188,283.4565171,222.5933886,4.081421,179.0867,4.8827763
Shallow,0.21,0.386371044,0.390425833,302.3221231,284.6751966,213.6586843,-0.42581177,134.78731,0.8979636
Shallow,0.21,0.340518928,0.331582674,302.8724244,284.6963479,227.8263772,-1.5224915,136.82977,1.873536
Shallow,0.21,0.350758333,0.328650833,303.2108083,283.3571874,227.2931661,10.067139,168.58015,1.9476672
Shallow,0.21,0.408076465,0.283476939,303.4569058,283.9963043,233.0046775,-1.6524658,146.59787,7.702233
Shallow,0.21,0.36026231,0.354325962,302.5545485,281.3556204,173.8660955,-2.657135,136.79701,21.212482
Shallow,0.21,0.227094605,0.358365662,300.937825,278.5620587,162.9797018,-0.13108826,131.35764,0.41792595
Shallow,0.21,0.32314049,0.351701071,300.937825,281.1617891,165.8850188,-0.48472595,136.35619,8.77464
Shallow,0.21,0.329127873,0.452940918,301.4026758,278.7142775,166.3977218,-4.4005585,129.38858,8.789658
Shallow,0.21,0.258823004,0.382179044,301.450528,278.4145812,165.2868653,-2.19339,135.35924,7.80155
Shallow,0.21,0.284069131,0.382927602,302.2571808,280.8959509,160.6041779,-1.129776,128.91843,0.74705505
Shallow,0.21,0.365669257,0.365085153,301.2317748,278.6156432,155.0738215,-1.3089752,131.77014,2.147238
Shallow,0.21,0.211769248,0.380957016,304.7625894,280.5106349,209.3041269,-3.7092896,563.99255,5.588108
Shallow,0.21,0.317686447,0.377526613,302.5135323,278.2592623,210.9892107,-0.58843994,677.4816,4.471087
Shallow,0.21,0.330828272,0.4109191,306.7006068,271.9615605,150.0014799,0.99102783,244.18698,5.9188886
Shallow,0.21,0.197215334,0.351975896,305.6478566,279.8558348,182.9785368,0.16555786,166.76614,1.0484902
Shallow,0.21,0.124560715,0.35540485,308.276314,279.9265041,230.348876,2.1723022,193.35716,5.1827397
Shallow,0.21,0.149682251,0.326695187,301.7752399,278.7245722,184.8311037,0.417984,170.30446,0.8618956
Shallow,0.21,0.323627941,0.3896725,300.08332,273.0591074,150.5107648,-0.3043213,244.90306,7.5379586
Shallow,0.21,0.180370566,0.3679399,306.5878121,277.4248553,229.5900756,-0.528595,210.9896,2.077236
Shallow,0.21,0.177592411,0.367959963,303.7987078,278.8493554,193.3932438,-0.10899353,178.5116,1.7019991
Shallow,0.21,0.157087904,0.405690365,301.1189801,277.092863,150.0014799,2.450531,268.29504,1.7292409
Shallow,0.21,0.202207846,0.41862515,302.4930241,275.9152526,207.4618141,-4.957489,212.55545,1.5210198
Shallow,0.21,0.195168805,0.33782245,302.3699754,276.5376057,229.0158482,4.856247,173.94861,2.2126262
Shallow,0.21,0.115278215,0.3202615,304.345591,278.8587147,205.404166,-1.6066589,240.96587,1.7611879
Shallow,0.21,0.116472422,0.297493192,308.8607954,283.1540773,217.3159657,1.6443634,241.62279,8.814653
Shallow,0.21,0.155918354,0.362595705,305.1830059,278.9863365,220.952739,0.9345398,170.53096,8.949864
Shallow,0.21,0.228303467,0.354439346,303.7235113,279.9185796,214.9506959,2.785202,240.58809,4.467788
Shallow,0.21,0.271196935,0.305868,303.3782913,281.1038753,234.6726713,5.7286224,207.56906,5.562362
Shallow,0.21,0.226054862,0.301217926,309.7699887,281.2836282,202.0955227,-5.126404,130.61612,1.9067968
Shallow,0.21,0.301030301,0.302389643,309.5409814,278.4764531,150.0014799,-2.6319885,161.56891,2.831543
Shallow,0.21,0.178387299,0.311027,302.9647109,281.9456653,215.1762852,1.3772583,183.29703,5.1908994
Shallow,0.21,0.204816367,0.338132269,303.4398157,280.2112147,213.2109237,3.297165,235.10431,3.0089138
Shallow,0.21,0.219520163,0.275113404,306.7552951,281.3817327,215.3950385,4.0451355,166.98923,1.1747009
Shallow,0.21,0.329983745,0.289784362,308.9257378,281.5404161,171.8836439,0.4825592,151.64209,0.9901809
Shallow,0.21,0.106436416,0.339013538,308.4848132,283.1519739,216.7417384,-0.6633301,200.91371,1.6559576
Shallow,0.21,0.285193412,0.37054133,310.6415838,280.7963059,222.2686767,-0.79608154,143.80411,4.060304
Shallow,0.21,0.25244901,0.313328457,311.6840799,277.2606187,150.0014799,-0.43795776,133.48068,0.79504955
Shallow,0.21,0.175869333,0.349691064,310.6996902,279.4152076,150.0014799,2.1640778,161.76562,13.607684
